ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
660,890.02,1503.19,12123.00
661,890.15,1504.74,12128.00
662,890.27,1506.29,11974.00
663,890.39,1507.83,11884.00
664,890.51,1509.38,11854.00
665,890.64,1510.92,11688.00
666,890.76,1512.47,11683.00
667,890.88,1514.01,11684.00
668,891.00,1515.55,11574.00
669,891.13,1517.09,11475.00
670,891.25,1518.63,11393.00
671,891.37,1520.16,11501.00
672,891.49,1521.70,11353.00
673,891.61,1523.24,11365.00
674,891.74,1524.77,11306.00
675,891.86,1526.31,11256.00
676,891.98,1527.84,11248.00
677,892.10,1529.37,11274.00
678,892.22,1530.90,11214.00
679,892.35,1532.43,11157.00
680,892.47,1533.96,11269.00
681,892.59,1535.49,11204.00
682,892.71,1537.02,11089.00
683,892.83,1538.54,10967.00
684,892.95,1540.07,11153.00
685,893.08,1541.59,11066.00
686,893.20,1543.11,11057.00
687,893.32,1544.64,11110.00
688,893.44,1546.16,10992.00
689,893.56,1547.68,10931.00
690,893.68,1549.20,10975.00
691,893.80,1550.71,10877.00
692,893.92,1552.23,10948.00
693,894.05,1553.75,10840.00
694,894.17,1555.26,10832.00
695,894.29,1556.78,10777.00
696,894.41,1558.29,10774.00
697,894.53,1559.80,10782.00
698,894.65,1561.31,10708.00
699,894.77,1562.82,10656.00
700,894.89,1564.33,10678.00
701,895.01,1565.84,10664.00
702,895.13,1567.35,10617.00
703,895.26,1568.85,10733.00
704,895.38,1570.36,10847.00
705,895.50,1571.86,10810.00
706,895.62,1573.36,10790.00
707,895.74,1574.87,10647.00
708,895.86,1576.37,10735.00
709,895.98,1577.87,10556.00
710,896.10,1579.37,10423.00
711,896.22,1580.87,10344.00
712,896.34,1582.36,10267.00
713,896.46,1583.86,10231.00
714,896.58,1585.35,10136.00
715,896.70,1586.85,10090.00
716,896.82,1588.34,10005.00
717,896.94,1589.83,10109.00
718,897.06,1591.32,10083.00
719,897.18,1592.81,10160.00
720,897.30,1594.30,10078.00
721,897.42,1595.79,10092.00
722,897.54,1597.28,10233.00
723,897.66,1598.76,10280.00
724,897.78,1600.25,10434.00
725,897.90,1601.73,10575.00
726,898.02,1603.22,10830.00
727,898.14,1604.70,11313.00
728,898.26,1606.18,11718.00
729,898.38,1607.66,11990.00
730,898.50,1609.14,12405.00
731,898.62,1610.62,12567.00
732,898.73,1612.10,12617.00
733,898.85,1613.57,12424.00
734,898.97,1615.05,11950.00
735,899.09,1616.52,11503.00
736,899.21,1617.99,10991.00
737,899.33,1619.47,10572.00
738,899.45,1620.94,10286.00
739,899.57,1622.41,9966.00
740,899.69,1623.88,9822.00
741,899.81,1625.35,9632.00
742,899.92,1626.81,9460.00
743,900.04,1628.28,9428.00
744,900.16,1629.74,9396.00
745,900.28,1631.21,9303.00
746,900.40,1632.67,9245.00
747,900.52,1634.13,9202.00
748,900.64,1635.60,9137.00
749,900.76,1637.06,9151.00
750,900.87,1638.51,9045.00
751,900.99,1639.97,9003.00
752,901.11,1641.43,9043.00
753,901.23,1642.89,8933.00
754,901.35,1644.34,8895.00
755,901.46,1645.80,8857.00
756,901.58,1647.25,8851.00
757,901.70,1648.70,8837.00
758,901.82,1650.15,8779.00
759,901.94,1651.60,8682.00
760,902.05,1653.05,8764.00
761,902.17,1654.50,8642.00
762,902.29,1655.95,8557.00
763,902.41,1657.40,8615.00
764,902.53,1658.84,8588.00
765,902.64,1660.28,8551.00
766,902.76,1661.73,8634.00
767,902.88,1663.17,8570.00
768,903.00,1664.61,8504.00
769,903.11,1666.05,8551.00
770,903.23,1667.49,8444.00
771,903.35,1668.93,8530.00
772,903.47,1670.37,8351.00
773,903.58,1671.80,8363.00
774,903.70,1673.24,8464.00
775,903.82,1674.67,8405.00
776,903.93,1676.11,8334.00
777,904.05,1677.54,8347.00
778,904.17,1678.97,8378.00
